time,0,5,10,15,20,25,30,35,40,45,50,55,60
0.0,-0.008799405678110467,-0.012748677546196602,-0.001559074146484929,0.01061784640490751,0.002061091509417967,0.0004155616749079438,0.025427613526552068,0.00995963450439652,0.0050230451733946635,0.005352151133031918,0.02509850760382379,0.0017319855437268605,-0.0005717562330637138
2e-06,-0.013406889532692312,-0.011761359570996832,-0.002546392065355868,0.012592482091916157,0.0033775153661282087,-0.004191921942252097,0.02279476612779123,0.00633946900831156,0.00995963450439652,0.00633946900831156,0.01621264746151968,0.0037066213287922367,0.0037066213287922367
4e-06,-0.013077783539141519,-0.01900169151575956,-0.006166557814512613,0.009630528553233236,-0.0035337099896768642,0.0004155616749079438,0.02838956680389243,0.004035727290850916,0.014896223699225913,0.013250693982744505,0.016541753400580506,-0.004850133897249753,0.0014028795774303215
6e-06,-0.005837451834288437,-0.006824769776777928,-0.006824769776777928,0.00633946900831156,0.007655892833543454,0.0007446676430208632,0.030364202294907466,0.00633946900831156,0.008314104742527723,0.007984998788338221,0.020491024622120824,0.0007446676430208632,0.002061091509417967
8e-06,-0.004191921942252097,-0.016697949501523868,-0.001559074146484929,0.013908905871152372,0.002061091509417967,-0.0028754980395239438,0.023123872054753233,0.009301422601464715,0.011934270198667274,0.011934270198667274,0.01719996527688708,-0.004850133897249753,-0.001229968174738999
9.999999999999999e-06,-0.004521027919448112,-0.018672585511907897,-0.001559074146484929,0.016541753400580506,0.008314104742527723,-0.003862815965661681,0.02575671944867554,0.007655892833543454,0.007326786878143421,0.013579799927251002,0.024440295756552863,-0.002546392065355868,-0.0022172860917933357
1.2e-05,-0.011103147590559415,-0.013077783539141519,-0.0028754980395239438,0.013579799927251002,0.0023901974745036414,-0.0005717562330637138,0.026085825370194257,0.0037066213287922367,0.006997680922138094,0.00633946900831156,0.021807448343276095,-0.0018881801188363467,0.0007446676430208632
1.4e-05,-0.010444935612545142,-0.016697949501523868,8.645570618953657e-05,0.011276058302997743,0.01028874045495462,-0.00024265026313435856,0.023452977981110387,0.009301422601464715,0.012263376145594279,0.007655892833543454,0.024111189832010188,-0.0051792398756569935,-0.00024265026313435856
1.6e-05,-0.0051792398756569935,-0.011103147590559415,0.0014028795774303215,0.00995963450439652,0.0050230451733946635,-0.0032046040142976184,0.02937688455212098,0.010946952354255218,0.00633946900831156,0.00995963450439652,0.029705990466987797,0.0007446676430208632,0.0037066213287922367
1.8e-05,-0.01571063150451235,-0.01011582962444671,-0.0022172860917933357,0.01917460089128685,-0.001559074146484929,-0.001559074146484929,0.02213655427205266,0.002061091509417967,0.012592482091916157,0.00633946900831156,0.02082013055331698,-0.0005717562330637138,-0.0051792398756569935
1.9999999999999998e-05,-0.00024265026313435856,-0.008470299693040778,0.0014028795774303215,0.011605164251135086,0.008643210696111958,-0.001229968174738999,0.024440295756552863,0.008314104742527723,0.00436483325230419,0.006010363050490325,0.02213655427205266,0.0023901974745036414,0.0004155616749079438
2.2e-05,-0.001559074146484929,-0.013406889532692312,-0.008799405678110467,0.015554435581582926,0.008314104742527723,-0.0028754980395239438,0.023123872054753233,0.009630528553233236,0.004035727290850916,0.00633946900831156,0.026085825370194257,0.004693939213152115,-0.00024265026313435856
2.4e-05,-0.004521027919448112,-0.012419571553857534,-0.003862815965661681,0.011605164251135086,0.006668574965527502,0.0017319855437268605,0.019832812757913723,0.008314104742527723,0.01028874045495462,0.007655892833543454,0.02575671944867554,-0.0051792398756569935,8.645570618953657e-05
2.6e-05,-0.009457617650067113,-0.016697949501523868,-0.003862815965661681,0.011276058302997743,0.006010363050490325,0.0037066213287922367,0.024440295756552863,0.0017319855437268605,0.008314104742527723,0.009301422601464715,0.018516389022240176,-0.001229968174738999,0.0004155616749079438
2.8e-05,-0.0032046040142976184,-0.015381525506720367,-0.007482981741465972,0.012592482091916157,0.00436483325230419,-0.0009008622035985847,0.029047778636649466,0.0030484094028587483,0.009301422601464715,0.009630528553233236,0.028718672720573296,-0.0009008622035985847,0.002061091509417967
2.9999999999999997e-05,-0.0018881801188363467,-0.015381525506720367,-0.0032046040142976184,0.013250693982744505,0.0037066213287922367,0.0017319855437268605,0.02213655427205266,0.006997680922138094,0.01028874045495462,0.006997680922138094,0.020491024622120824,0.0030484094028587483,-0.006824769776777928
3.2e-05,-0.008799405678110467,-0.014065101521611445,0.0027193034389838833,0.0007446676430208632,0.006668574965527502,0.0007446676430208632,0.03398436730523555,0.0023901974745036414,0.013908905871152372,0.01292158803763288,0.021149236483908262,0.0033775153661282087,8.645570618953657e-05
3.4e-05,-0.006495663795342443,-0.016368843501914088,-0.001559074146484929,0.011934270198667274,0.009630528553233236,-0.003862815965661681,0.026414931291108223,0.00995963450439652,0.00633946900831156,0.008972316649090956,0.019503706824902767,0.01028874045495462,0.0027193034389838833
3.6e-05,-0.006824769776777928,-0.014723313512954112,-0.0022172860917933357,0.01028874045495462,0.0030484094028587483,0.0027193034389838833,0.01818728308680939,0.006668574965527502,0.010946952354255218,0.005681257092063796,0.02246566020022439,0.0004155616749079438,0.0007446676430208632
3.7999999999999995e-05,-0.010774041601249396,-0.011432253580475227,0.0050230451733946635,0.009630528553233236,0.00436483325230419,0.004693939213152115,0.027731354968716593,0.008314104742527723,0.015554435581582926,0.009630528553233236,0.023782083906862705,-0.001559074146484929,-0.0022172860917933357
3.9999999999999996e-05,-0.007482981741465972,-0.016368843501914088,-0.007482981741465972,0.009301422601464715,0.0050230451733946635,-0.0035337099896768642,0.024111189832010188,0.0023901974745036414,0.011276058302997743,0.007326786878143421,0.027731354968716593,0.0014028795774303215,0.0004155616749079438
4.2e-05,-0.004850133897249753,-0.01011582962444671,-0.009457617650067113,0.016870859339036315,0.008972316649090956,-0.005837451834288437,0.029705990466987797,0.0030484094028587483,0.014896223699225913,0.0014028795774303215,0.02476940168049073,-0.001229968174738999,0.0014028795774303215
4.4e-05,-0.004521027919448112,-0.01998900953095059,0.0007446676430208632,0.006010363050490325,0.0050230451733946635,0.0014028795774303215,0.025427613526552068,0.0033775153661282087,0.013250693982744505,0.008972316649090956,0.02937688455212098,-0.001229968174738999,0.0004155616749079438
4.6e-05,-0.0081411937085768,-0.013077783539141519,-0.0005717562330637138,0.008314104742527723,0.008972316649090956,8.645570618953657e-05,0.032997049582401114,0.004693939213152115,0.00633946900831156,0.004035727290850916,0.026085825370194257,-0.0018881801188363467,-0.00024265026313435856
4.8e-05,-0.008470299693040778,-0.01571063150451235,-0.004521027919448112,0.015554435581582926,0.0014028795774303215,-0.0022172860917933357,0.02246566020022439,0.004693939213152115,0.014896223699225913,0.008314104742527723,0.023123872054753233,0.0007446676430208632,0.002061091509417967
4.9999999999999996e-05,-0.003862815965661681,-0.013077783539141519,-0.0028754980395239438,0.009630528553233236,0.00436483325230419,-0.004521027919448112,0.027731354968716593,0.0050230451733946635,0.011276058302997743,0.006997680922138094,0.018516389022240176,0.004035727290850916,0.004035727290850916
5.2e-05,-0.006495663795342443,-0.013406889532692312,-0.007482981741465972,0.01061784640490751,0.00633946900831156,-0.0009008622035985847,0.02279476612779123,0.006668574965527502,0.013908905871152372,-0.00024265026313435856,0.02147834241389461,0.007655892833543454,-0.0009008622035985847
5.4e-05,-0.0081411937085768,-0.01571063150451235,0.002061091509417967,0.011934270198667274,0.0017319855437268605,-0.0018881801188363467,0.02476940168049073,0.00995963450439652,0.01719996527688708,0.0017319855437268605,0.023782083906862705,-0.00024265026313435856,0.0004155616749079438
5.6e-05,-0.011103147590559415,-0.020976327551596008,-0.005837451834288437,0.013250693982744505,0.0010737736105283224,-0.003862815965661681,0.028060460886606867,-0.00024265026313435856,0.013579799927251002,0.009301422601464715,0.024440295756552863,0.0027193034389838833,-0.001229968174738999
5.8e-05,-0.004521027919448112,-0.014723313512954112,0.00436483325230419,0.014567117757139841,-0.004191921942252097,-0.0018881801188363467,0.025427613526552068,0.005681257092063796,0.012592482091916157,0.0030484094028587483,0.023452977981110387,0.0004155616749079438,-0.0018881801188363467
5.9999999999999995e-05,-0.011432253580475227,-0.010774041601249396,0.0023901974745036414,0.015554435581582926,-0.002546392065355868,0.0023901974745036414,0.02476940168049073,0.007326786878143421,0.01061784640490751,0.011605164251135086,0.024440295756552863,0.0007446676430208632,0.0014028795774303215
6.2e-05,-0.0022172860917933357,-0.017356161502561335,0.0004155616749079438,0.01028874045495462,0.00436483325230419,0.0027193034389838833,0.03497168502262911,0.0014028795774303215,0.006668574965527502,0.01028874045495462,0.03003509638124996,0.0007446676430208632,0.004035727290850916
6.4e-05,-0.005837451834288437,-0.01011582962444671,-0.001559074146484929,0.011605164251135086,0.00633946900831156,8.645570618953657e-05,0.020491024622120824,0.0037066213287922367,0.01423801181444867,0.007326786878143421,0.014567117757139841,-0.005508345854669888,0.0030484094028587483
6.599999999999999e-05,-0.007153875758819095,-0.016697949501523868,-0.001559074146484929,0.007326786878143421,0.006668574965527502,-0.001229968174738999,0.03135152003225218,0.006668574965527502,0.008972316649090956,0.014567117757139841,0.027731354968716593,-0.0009008622035985847,0.0010737736105283224
6.8e-05,0.0010737736105283224,-0.01505241950953426,0.0033775153661282087,0.01292158803763288,0.005681257092063796,-0.006824769776777928,0.021807448343276095,0.012263376145594279,0.006997680922138094,0.016541753400580506,0.030364202294907466,-0.001229968174738999,-0.010444935612545142
7e-05,-0.003862815965661681,-0.021634539568389954,-0.009786723636954014,0.008314104742527723,0.0027193034389838833,-0.006495663795342443,0.026744037211417424,0.0027193034389838833,0.009630528553233236,0.005681257092063796,0.027731354968716593,0.0004155616749079438,0.0007446676430208632
7.2e-05,-0.009457617650067113,-0.016697949501523868,0.0014028795774303215,0.0023901974745036414,-0.00024265026313435856,-0.005508345854669888,0.024111189832010188,0.004693939213152115,0.013579799927251002,0.01028874045495462,0.02279476612779123,8.645570618953657e-05,-0.001559074146484929
7.4e-05,-0.006495663795342443,-0.017356161502561335,0.0010737736105283224,0.008643210696111958,0.004693939213152115,-0.0005717562330637138,0.026414931291108223,0.006668574965527502,0.01423801181444867,0.007655892833543454,0.018516389022240176,0.0014028795774303215,-0.0028754980395239438
