time,V
0.0,4.000366440698015
2.5e-05,3.99970872400294
5e-05,4.000037582350566
7.500000000000001e-05,3.99970872400294
0.0001,3.99970872400294
0.000125,4.000037582350566
0.00015000000000000001,4.000366440698015
0.000175,4.000037582350566
0.0002,3.9993798656551367
0.00022500000000000002,4.000366440698015
0.00025,3.99970872400294
0.000275,4.000037582350566
0.00030000000000000003,4.0006952990452875
0.00032500000000000004,3.999051007307156
0.00035,4.000037582350566
0.000375,4.000366440698015
0.0004,4.000037582350566
0.00042500000000000003,4.000366440698015
0.00045000000000000004,3.99970872400294
0.000475,4.000037582350566
0.0005,3.99970872400294
0.0005250000000000001,4.000366440698015
0.00055,3.99970872400294
0.000575,3.99970872400294
0.0006000000000000001,4.000037582350566
0.000625,3.99970872400294
0.0006500000000000001,4.000037582350566
0.000675,3.99970872400294
0.0007,4.000037582350566
0.0007250000000000001,4.000037582350566
0.00075,4.000037582350566
0.0007750000000000001,3.99970872400294
0.0008,3.9993798656551367
0.000825,4.000037582350566
0.0008500000000000001,4.000366440698015
0.000875,4.000037582350566
0.0009000000000000001,4.000037582350566
0.000925,4.000366440698015
0.00095,4.000037582350566
0.0009750000000000001,4.000037582350566
0.001,3.99970872400294
0.001025,4.017467074521674
0.0010500000000000002,4.034567707868265
0.001075,4.051339482419482
0.0011,4.06712468158077
0.0011250000000000001,4.0806078722123535
0.00115,4.09573535403593
0.001175,4.108231969178273
0.0012000000000000001,4.123030592049827
0.001225,4.133882915266736
0.00125,4.144077521754179
0.001275,4.149996970606555
0.0013000000000000002,4.153943269810569
0.001325,4.155587561138286
0.00135,4.1588761437808595
0.0013750000000000001,4.158218427253716
0.0014,4.1588761437808595
0.001425,4.115466851514775
0.0014500000000000001,4.0858696050622925
0.001475,4.06186294857178
0.0015,4.041144874413353
0.001525,4.02009794122139
0.0015500000000000002,4.001024157392382
0.001575,3.9832658063956217
0.0016,3.9658363132469017
0.0016250000000000001,3.949722253097858
0.00165,3.9342659092860757
0.001675,3.9204538570338494
0.0017000000000000001,3.906312946065843
0.0017250000000000002,3.893158609982147
0.00175,3.8780311231280113
0.001775,3.8665210785253223
0.0018000000000000002,3.858957334807995
0.001825,3.874742538978518
0.00185,3.887239158650095
0.0018750000000000001,3.896447194030178
0.0019,3.903353220472209
0.001925,3.908943813247914
0.0019500000000000001,3.9151921227590867
0.001975,3.9194672818608414
0.002,3.9240712993210263
0.002025,3.9283464583596435
0.00205,3.9322927589837278
0.002075,3.9359102011997646
0.0021000000000000003,3.93854106825234
0.002125,3.941829652051926
0.00215,3.945447094210778
0.0021750000000000003,3.948406819597362
0.0022,3.951037686595492
0.002225,3.9533396952094675
0.0022500000000000003,3.956299420557425
0.002275,3.9579437124111476
0.0023,3.9612322961052024
0.0023250000000000002,3.962547729577827
0.00235,3.964520879781412
0.002375,3.967151746709538
0.0024000000000000002,3.968138321804644
0.002425,3.970111471990045
0.00245,3.9714269054434164
0.002475,3.9727423388939376
0.0025,3.9740577723416104
0.0025250000000000003,3.975702064147197
0.00255,3.977346355948335
0.002575,3.9789906477450256
0.0026000000000000003,3.9793195061038307
0.002625,3.9803060811791777
0.00265,3.981621514610486
0.0026750000000000003,3.981292656252925
0.0027,3.98293694803895
0.002725,3.98293694803895
0.0027500000000000003,3.98556781488735
0.002775,3.9845812398205323
0.0028,3.9862255315976745
0.0028250000000000003,3.9875409650161924
0.00285,3.9868832483072887
0.002875,3.9885275400782167
0.0029000000000000002,3.9891852567853454
0.002925,3.9901718318447084
0.00295,3.9898429734917644
0.002975,3.9901718318447084
0.003,3.990829548550063
