time,degC
0.0,23.47927360021681
2.5e-05,23.989260757943946
5e-05,23.096632810259365
7.500000000000001e-05,23.47927360021681
0.0001,23.351741022437878
0.000125,23.606791846866912
0.00015000000000000001,23.47927360021681
0.000175,23.606791846866912
0.0002,23.47927360021681
0.00022500000000000002,23.47927360021681
0.00025,23.096632810259365
0.000275,23.351741022437878
0.00030000000000000003,23.096632810259365
0.00032500000000000004,23.606791846866912
0.00035,23.351741022437878
0.000375,23.606791846866912
0.0004,23.734295778183476
0.00042500000000000003,23.734295778183476
0.00045000000000000004,23.47927360021681
0.000475,23.096632810259365
0.0005,23.224194097724247
0.0005250000000000001,23.224194097724247
0.00055,23.47927360021681
0.000575,23.86178540995114
0.0006000000000000001,23.606791846866912
0.000625,23.606791846866912
0.0006500000000000001,23.606791846866912
0.000675,23.734295778183476
0.0007,23.606791846866912
0.0007250000000000001,22.96905714421606
0.00075,23.351741022437878
0.0007750000000000001,23.734295778183476
0.0008,23.351741022437878
0.000825,23.734295778183476
0.0008500000000000001,23.606791846866912
0.000875,23.224194097724247
0.0009000000000000001,23.47927360021681
0.000925,23.47927360021681
0.00095,23.351741022437878
0.0009750000000000001,23.224194097724247
0.001,23.47927360021681
0.001025,23.47927360021681
0.0010500000000000002,23.47927360021681
0.001075,23.224194097724247
0.0011,23.47927360021681
0.0011250000000000001,23.351741022437878
0.00115,23.606791846866912
0.001175,23.351741022437878
0.0012000000000000001,23.734295778183476
0.001225,23.734295778183476
0.00125,23.47927360021681
0.001275,23.096632810259365
0.0013000000000000002,23.606791846866912
0.001325,23.224194097724247
0.00135,23.351741022437878
0.0013750000000000001,23.606791846866912
0.0014,23.734295778183476
0.001425,23.47927360021681
0.0014500000000000001,23.606791846866912
0.001475,23.606791846866912
0.0015,23.351741022437878
0.001525,23.86178540995114
0.0015500000000000002,23.47927360021681
0.001575,23.47927360021681
0.0016,23.47927360021681
0.0016250000000000001,23.606791846866912
0.00165,23.734295778183476
0.001675,23.224194097724247
0.0017000000000000001,23.989260757943946
0.0017250000000000002,23.351741022437878
0.00175,23.351741022437878
0.001775,23.606791846866912
0.0018000000000000002,23.47927360021681
0.001825,23.606791846866912
0.00185,23.734295778183476
0.0018750000000000001,23.606791846866912
0.0019,23.224194097724247
0.001925,23.47927360021681
0.0019500000000000001,23.734295778183476
0.001975,23.096632810259365
0.002,23.224194097724247
0.002025,23.734295778183476
0.00205,23.47927360021681
0.002075,23.351741022437878
0.0021000000000000003,23.096632810259365
0.002125,23.351741022437878
0.00215,23.606791846866912
0.0021750000000000003,23.224194097724247
0.0022,23.47927360021681
0.002225,23.606791846866912
0.0022500000000000003,23.351741022437878
0.002275,23.47927360021681
0.0023,23.47927360021681
0.0023250000000000002,23.606791846866912
0.00235,23.224194097724247
0.002375,23.351741022437878
0.0024000000000000002,23.47927360021681
0.002425,23.606791846866912
0.00245,23.606791846866912
0.002475,23.47927360021681
0.0025,23.47927360021681
0.0025250000000000003,23.734295778183476
0.00255,23.351741022437878
0.002575,23.224194097724247
0.0026000000000000003,23.734295778183476
0.002625,23.606791846866912
0.00265,23.351741022437878
0.0026750000000000003,23.351741022437878
