time,degC
0.0,23.47927360021681
2.5e-05,23.47927360021681
5e-05,23.47927360021681
7.500000000000001e-05,23.351741022437878
0.0001,23.351741022437878
0.000125,23.096632810259365
0.00015000000000000001,23.224194097724247
0.000175,22.96905714421606
0.0002,23.351741022437878
0.00022500000000000002,23.096632810259365
0.00025,23.47927360021681
0.000275,23.224194097724247
0.00030000000000000003,23.351741022437878
0.00032500000000000004,23.47927360021681
0.00035,23.47927360021681
0.000375,23.351741022437878
0.0004,23.47927360021681
0.00042500000000000003,23.351741022437878
0.00045000000000000004,23.351741022437878
0.000475,23.606791846866912
0.0005,23.351741022437878
0.0005250000000000001,23.351741022437878
0.00055,23.47927360021681
0.000575,23.224194097724247
0.0006000000000000001,23.47927360021681
0.000625,23.47927360021681
0.0006500000000000001,23.096632810259365
0.000675,23.606791846866912
0.0007,23.224194097724247
0.0007250000000000001,22.96905714421606
0.00075,23.606791846866912
0.0007750000000000001,23.351741022437878
0.0008,23.096632810259365
0.000825,23.47927360021681
0.0008500000000000001,23.351741022437878
0.000875,23.47927360021681
0.0009000000000000001,23.096632810259365
0.000925,23.734295778183476
0.00095,23.351741022437878
0.0009750000000000001,23.096632810259365
0.001,23.47927360021681
0.001025,23.86178540995114
0.0010500000000000002,23.351741022437878
0.001075,23.606791846866912
0.0011,23.47927360021681
0.0011250000000000001,23.47927360021681
0.00115,23.606791846866912
0.001175,22.96905714421606
0.0012000000000000001,23.734295778183476
0.001225,23.47927360021681
0.00125,23.351741022437878
0.001275,23.47927360021681
0.0013000000000000002,23.47927360021681
0.001325,23.351741022437878
0.00135,23.224194097724247
0.0013750000000000001,23.351741022437878
0.0014,23.606791846866912
0.001425,23.47927360021681
0.0014500000000000001,23.224194097724247
0.001475,23.734295778183476
0.0015,23.47927360021681
0.001525,23.351741022437878
0.0015500000000000002,23.096632810259365
0.001575,23.224194097724247
0.0016,23.606791846866912
0.0016250000000000001,23.224194097724247
0.00165,23.606791846866912
0.001675,23.47927360021681
0.0017000000000000001,23.096632810259365
0.0017250000000000002,23.606791846866912
0.00175,23.606791846866912
0.001775,23.224194097724247
0.0018000000000000002,23.86178540995114
0.001825,23.606791846866912
0.00185,23.606791846866912
0.0018750000000000001,23.47927360021681
0.0019,23.351741022437878
0.001925,22.84146708375653
0.0019500000000000001,23.096632810259365
0.001975,23.224194097724247
0.002,23.224194097724247
0.002025,23.734295778183476
0.00205,23.351741022437878
0.002075,23.351741022437878
0.0021000000000000003,23.224194097724247
0.002125,23.096632810259365
0.00215,23.224194097724247
0.0021750000000000003,23.096632810259365
0.0022,23.224194097724247
0.002225,23.224194097724247
0.0022500000000000003,23.606791846866912
0.002275,22.84146708375653
0.0023,23.351741022437878
0.0023250000000000002,23.224194097724247
0.00235,23.47927360021681
0.002375,23.224194097724247
0.0024000000000000002,23.224194097724247
0.002425,23.351741022437878
0.00245,23.351741022437878
0.002475,23.224194097724247
0.0025,23.224194097724247
0.0025250000000000003,23.47927360021681
0.00255,23.351741022437878
0.002575,23.47927360021681
0.0026000000000000003,23.351741022437878
0.002625,23.351741022437878
0.00265,23.47927360021681
0.0026750000000000003,23.606791846866912
0.0027,23.606791846866912
0.002725,23.096632810259365
0.0027500000000000003,23.224194097724247
0.002775,23.606791846866912
0.0028,23.606791846866912
0.0028250000000000003,23.734295778183476
0.00285,23.47927360021681
0.002875,23.734295778183476
0.0029000000000000002,23.47927360021681
0.002925,22.96905714421606
0.00295,23.351741022437878
0.002975,23.224194097724247
0.003,23.47927360021681
0.0030250000000000003,23.224194097724247
0.00305,23.734295778183476
0.003075,23.351741022437878
0.0031000000000000003,23.351741022437878
0.003125,23.224194097724247
0.00315,23.47927360021681
0.0031750000000000003,23.734295778183476
0.0032,23.351741022437878
0.003225,23.351741022437878
0.0032500000000000003,23.606791846866912
0.003275,23.606791846866912
0.0033,23.351741022437878
0.0033250000000000003,23.47927360021681
0.00335,23.47927360021681
0.003375,23.47927360021681
0.0034000000000000002,23.096632810259365
0.003425,23.096632810259365
0.0034500000000000004,23.224194097724247
0.0034750000000000002,23.224194097724247
0.0035,23.224194097724247
0.0035250000000000004,23.47927360021681
0.00355,22.96905714421606
0.003575,23.096632810259365
0.0036000000000000003,23.47927360021681
0.003625,23.47927360021681
0.00365,23.096632810259365
0.0036750000000000003,23.351741022437878
0.0037,23.606791846866912
0.003725,23.606791846866912
0.0037500000000000003,23.47927360021681
0.003775,23.224194097724247
0.0038,23.606791846866912
0.0038250000000000003,23.47927360021681
0.00385,23.606791846866912
0.003875,23.47927360021681
0.0039000000000000003,23.351741022437878
0.0039250000000000005,23.351741022437878
0.00395,23.606791846866912
0.003975,23.351741022437878
0.004,23.224194097724247
0.004025,23.47927360021681
0.00405,23.224194097724247
0.0040750000000000005,23.351741022437878
0.0041,23.47927360021681
0.004125,23.351741022437878
0.00415,23.47927360021681
0.004175,23.47927360021681
0.004200000000000001,23.47927360021681
0.0042250000000000005,22.71386261303231
0.00425,23.47927360021681
0.004275,23.734295778183476
0.0043,23.351741022437878
0.004325,23.096632810259365
0.004350000000000001,22.96905714421606
0.004375,23.351741022437878
0.0044,23.606791846866912
0.004425,23.351741022437878
0.00445,23.606791846866912
0.004475,23.351741022437878
0.0045000000000000005,23.47927360021681
0.004525,23.351741022437878
0.00455,22.96905714421606
0.004575,23.606791846866912
0.0046,23.606791846866912
0.004625000000000001,23.47927360021681
0.0046500000000000005,23.224194097724247
0.004675,23.989260757943946
0.0047,23.224194097724247
0.004725,23.47927360021681
0.00475,23.351741022437878
0.004775000000000001,23.47927360021681
0.0048000000000000004,23.606791846866912
0.004825,22.71386261303231
0.00485,23.224194097724247
0.004875,23.47927360021681
0.0049,23.47927360021681
0.0049250000000000006,23.86178540995114
0.00495,23.606791846866912
0.004975,23.224194097724247
0.005,23.47927360021681
0.005025,23.47927360021681
0.005050000000000001,23.47927360021681
0.0050750000000000005,23.606791846866912
0.0051,23.47927360021681
0.005125,23.734295778183476
0.00515,23.351741022437878
0.005175,23.734295778183476
0.005200000000000001,23.47927360021681
0.0052250000000000005,23.351741022437878
0.00525,23.734295778183476
0.005275,23.224194097724247
0.0053,22.96905714421606
0.005325,23.606791846866912
0.005350000000000001,23.47927360021681
0.0053750000000000004,23.606791846866912
0.0054,23.47927360021681
0.005425,23.606791846866912
0.00545,23.47927360021681
0.005475,23.734295778183476
0.0055000000000000005,23.096632810259365
0.005525,23.351741022437878
0.00555,23.096632810259365
0.005575,23.224194097724247
0.0056,23.096632810259365
0.005625000000000001,23.86178540995114
0.0056500000000000005,23.47927360021681
0.005675,23.606791846866912
0.0057,23.606791846866912
0.005725,22.96905714421606
0.00575,23.606791846866912
0.005775000000000001,23.224194097724247
0.0058000000000000005,23.224194097724247
0.005825,23.224194097724247
0.00585,23.351741022437878
0.005875,23.224194097724247
0.0059,23.351741022437878
0.005925000000000001,23.989260757943946
0.00595,23.47927360021681
0.005975,23.351741022437878
0.006,23.351741022437878
0.006025,23.096632810259365
0.006050000000000001,23.224194097724247
0.0060750000000000005,23.224194097724247
0.0061,23.606791846866912
0.006125,23.224194097724247
0.00615,23.47927360021681
0.006175,23.734295778183476
0.006200000000000001,23.351741022437878
0.0062250000000000005,23.47927360021681
0.00625,23.606791846866912
0.006275,23.096632810259365
0.0063,23.351741022437878
0.006325,23.606791846866912
0.006350000000000001,23.351741022437878
0.0063750000000000005,23.224194097724247
0.0064,23.734295778183476
0.006425,23.224194097724247
0.00645,23.351741022437878
0.006475000000000001,23.351741022437878
0.006500000000000001,23.096632810259365
0.006525,23.351741022437878
0.00655,23.47927360021681
0.006575,23.734295778183476
0.0066,23.734295778183476
0.006625000000000001,23.351741022437878
0.0066500000000000005,23.351741022437878
0.006675,23.224194097724247
0.0067,23.224194097724247
0.006725,23.606791846866912
0.00675,23.606791846866912
0.006775000000000001,23.47927360021681
0.0068000000000000005,23.606791846866912
0.006825,23.606791846866912
0.00685,23.351741022437878
0.006875,23.351741022437878
0.006900000000000001,23.224194097724247
0.006925000000000001,23.096632810259365
0.0069500000000000004,23.47927360021681
0.006975,23.606791846866912
0.007,23.606791846866912
0.007025,23.351741022437878
0.007050000000000001,23.47927360021681
0.0070750000000000006,23.86178540995114
0.0071,23.734295778183476
0.007125,22.96905714421606
0.00715,23.224194097724247
0.007175,23.224194097724247
0.007200000000000001,23.351741022437878
0.0072250000000000005,23.224194097724247
0.00725,23.606791846866912
0.007275,23.224194097724247
0.0073,23.47927360021681
0.007325000000000001,23.47927360021681
0.007350000000000001,23.224194097724247
0.0073750000000000005,23.351741022437878
0.0074,23.351741022437878
0.007425,23.096632810259365
0.00745,23.224194097724247
0.007475000000000001,23.606791846866912
0.007500000000000001,23.86178540995114
0.0075250000000000004,23.47927360021681
0.00755,23.47927360021681
0.007575,23.351741022437878
0.0076,23.47927360021681
0.007625000000000001,23.47927360021681
0.0076500000000000005,23.606791846866912
0.007675,23.351741022437878
0.0077,23.351741022437878
0.007725,23.096632810259365
0.00775,23.606791846866912
0.007775000000000001,23.47927360021681
0.0078000000000000005,23.224194097724247
0.007825,23.351741022437878
0.007850000000000001,23.734295778183476
0.007875,23.734295778183476
0.0079,22.96905714421606
0.007925,23.606791846866912
0.00795,23.224194097724247
0.007975000000000001,23.351741022437878
0.008,23.224194097724247
0.008025000000000001,23.47927360021681
0.00805,22.84146708375653
0.008075,23.47927360021681
0.0081,23.224194097724247
0.008125,23.47927360021681
0.008150000000000001,23.351741022437878
0.008175,23.351741022437878
0.0082,22.96905714421606
0.008225,23.096632810259365
0.00825,23.734295778183476
0.008275000000000001,23.096632810259365
0.0083,23.606791846866912
0.008325,23.606791846866912
0.00835,23.096632810259365
0.008375,23.47927360021681
0.008400000000000001,23.351741022437878
0.008425,23.47927360021681
0.008450000000000001,23.734295778183476
0.008475,23.606791846866912
0.0085,23.224194097724247
0.008525,23.224194097724247
0.00855,23.351741022437878
0.008575000000000001,23.734295778183476
0.0086,22.84146708375653
0.008625,23.47927360021681
0.00865,23.606791846866912
0.008675,23.47927360021681
0.008700000000000001,23.734295778183476
0.008725,23.606791846866912
0.00875,22.96905714421606
0.008775,23.096632810259365
0.0088,23.606791846866912
0.008825000000000001,23.606791846866912
0.00885,23.351741022437878
0.008875000000000001,23.734295778183476
0.0089,23.224194097724247
0.008925,23.47927360021681
0.00895,23.224194097724247
0.008975,23.096632810259365
0.009000000000000001,23.47927360021681
0.009025,22.96905714421606
0.00905,23.606791846866912
0.009075,23.351741022437878
0.0091,23.351741022437878
0.009125000000000001,23.096632810259365
0.00915,23.47927360021681
0.009175,23.351741022437878
0.0092,23.606791846866912
0.009225,23.47927360021681
0.009250000000000001,23.47927360021681
0.009275,23.606791846866912
0.009300000000000001,23.224194097724247
0.009325,23.606791846866912
0.00935,22.96905714421606
0.009375,23.734295778183476
0.0094,23.224194097724247
0.009425000000000001,23.606791846866912
0.00945,23.86178540995114
0.009475,23.606791846866912
0.0095,23.224194097724247
0.009525,23.47927360021681
0.009550000000000001,23.351741022437878
0.009575,23.47927360021681
0.009600000000000001,23.47927360021681
0.009625,23.096632810259365
0.00965,23.351741022437878
0.009675000000000001,23.606791846866912
0.0097,23.606791846866912
0.009725000000000001,23.351741022437878
0.00975,23.351741022437878
0.009775,23.351741022437878
0.0098,23.224194097724247
0.009825,22.96905714421606
0.009850000000000001,23.224194097724247
0.009875,23.47927360021681
0.0099,23.86178540995114
0.009925,23.606791846866912
0.00995,23.224194097724247
0.009975000000000001,23.096632810259365
0.01,23.47927360021681
0.010025000000000001,23.351741022437878
0.01005,23.351741022437878
0.010075,22.96905714421606
0.010100000000000001,23.224194097724247
0.010125,23.734295778183476
0.010150000000000001,23.096632810259365
0.010175,23.47927360021681
0.0102,23.351741022437878
0.010225,24.1167218379253
0.01025,23.47927360021681
0.010275000000000001,23.734295778183476
0.0103,22.84146708375653
0.010325,23.351741022437878
0.01035,23.47927360021681
0.010375,23.47927360021681
0.010400000000000001,23.224194097724247
0.010425,23.606791846866912
0.010450000000000001,23.47927360021681
0.010475,23.734295778183476
0.0105,23.606791846866912
0.010525000000000001,23.47927360021681
0.01055,23.351741022437878
0.010575000000000001,23.606791846866912
0.0106,23.351741022437878
0.010625,23.351741022437878
0.01065,23.47927360021681
0.010675,23.47927360021681
0.010700000000000001,23.096632810259365
0.010725,23.096632810259365
0.010750000000000001,23.47927360021681
0.010775,23.351741022437878
0.0108,23.47927360021681
0.010825000000000001,23.351741022437878
0.01085,23.351741022437878
0.010875000000000001,23.351741022437878
0.0109,23.351741022437878
