time,4
0.0,0.9709464688020275
2e-06,1.036438197656959
4e-06,1.0802090388782708
6e-06,1.0943605116808939
8e-06,1.0858038073227307
9.999999999999999e-06,1.0440075919805571
1.2e-05,0.9854270540366876
1.4e-05,0.8936069604959118
1.6e-05,0.7912554767786417
1.8e-05,0.6655374998998738
1.9999999999999998e-05,0.5207313470468633
2.2e-05,0.3653937103935522
2.4e-05,0.19689171724459012
2.6e-05,0.021807448343276095
2.8e-05,-0.14932771677200946
2.9999999999999997e-05,-0.3214503664243504
3.2e-05,-0.4843581915283877
3.4e-05,-0.6344309888315716
3.6e-05,-0.7756180150904783
3.7999999999999995e-05,-0.894425835192804
3.9999999999999996e-05,-0.9852595702142366
4.2e-05,-1.0510811474436275
4.4e-05,-1.096827158566886
4.6e-05,-1.107029508046197
4.8e-05,-1.101105563112821
4.9999999999999996e-05,-1.0652327898612963
5.2e-05,-1.0046769328613059
5.4e-05,-0.9079192493105521
5.6e-05,-0.8045794706142715
5.8e-05,-0.6778731385098125
5.9999999999999995e-05,-0.5406354753886029
6.2e-05,-0.3757529580102296
6.4e-05,-0.20889595708556563
6.599999999999999e-05,-0.03644431058733058
6.8e-05,0.13534895794004634
7e-05,0.30385100839517953
7.2e-05,0.4680745358628067
7.4e-05,0.6230829805323566
7.599999999999999e-05,0.7619651704206849
7.8e-05,0.8728733847381858
7.999999999999999e-05,0.9679845307751664
8.2e-05,1.040058342806301
8.4e-05,1.0802090388782708
8.599999999999999e-05,1.097322447714287
8.8e-05,1.08481649525638
8.999999999999999e-05,1.050589673753179
9.2e-05,0.9818069078329825
9.4e-05,0.8959106909933521
9.6e-05,0.786318908615373
9.8e-05,0.6642210808415325
9.999999999999999e-05,0.523364187208584
0.000102,0.35914070953739746
0.000104,0.19360066112883742
0.000106,0.026414931291108223
0.000108,-0.1562389480483637
0.00010999999999999999,-0.324083218963544
0.000112,-0.4892947946509562
0.00011399999999999999,-0.6449624180588343
0.000116,-0.7746306928287006
0.000118,-0.896071373443105
0.00011999999999999999,-0.9915126189617043
0.000122,-1.065891005816272
0.000124,-1.103738427502209
0.000126,-1.1198647227757477
0.000128,-1.099460022890126
0.00013,-1.069182085629256
0.00013199999999999998,-1.0017149621455592
0.000134,-0.9102230030463512
0.000136,-0.8049085780913319
0.000138,-0.6739238517262396
0.00014,-0.5333951220630666
0.00014199999999999998,-0.3688417181507018
0.000144,-0.20363025547825936
0.000146,-0.0328241442248727
0.000148,0.1337034293278315
0.00015,0.3173443298695555
0.00015199999999999998,0.4753148482991733
0.000154,0.6204501417998438
0.000156,0.7576868106777712
0.000158,0.8732024891333052
0.00015999999999999999,0.968971843455994
0.00016199999999999998,1.0354508853313917
0.000164,1.0788926227495232
0.000166,1.0907403675768184
0.000168,1.0808672469391918
0.00016999999999999999,1.0410456551076488
0.00017199999999999998,0.9801613868081704
0.000174,0.8952524822827008
0.000176,0.7853315949669617
0.000178,0.6625755570053975
0.00017999999999999998,0.5167820867333575
0.00018199999999999998,0.36473549978723674
0.000184,0.19392976674311302
0.000186,0.02082013055331698
0.000188,-0.15590984179101114
0.00018999999999999998,-0.3207921532956963
