time,degC,trigger
0.11120000000000001,-55896018.99187446,0.0
0.1114,-55896018.99187446,0.0
0.1116,-55896018.99187446,0.0
0.11180000000000001,-55896018.99187446,0.0
0.112,-55896018.99187446,0.0
0.11220000000000001,-55896018.99187446,0.0
0.1124,-55896018.99187446,0.0
0.1126,-55896018.99187446,0.0
0.11280000000000001,-55896018.99187446,0.0
0.113,-55896018.99187446,0.0
0.11320000000000001,-55896018.99187446,0.0
0.1134,-55896018.99187446,0.0
0.1136,-55896018.99187446,0.0
0.11380000000000001,-55896018.99187446,0.0
0.114,-55896018.99187446,0.0
0.11420000000000001,-55896018.99187446,0.0
0.1144,-55896018.99187446,0.0
0.11460000000000001,-55896018.99187446,0.0
0.1148,-55896018.99187446,0.0
0.115,-55896018.99187446,0.0
0.11520000000000001,-55896018.99187446,0.0
0.1154,-55896018.99187446,0.0
0.11560000000000001,-55896018.99187446,0.0
0.1158,-55896018.99187446,0.0
0.116,-55896018.99187446,0.0
0.11620000000000001,-55896018.99187446,0.0
0.1164,-55896018.99187446,0.0
0.11660000000000001,-55896018.99187446,0.0
0.1168,-55896018.99187446,0.0
0.117,-55896018.99187446,0.0
0.11720000000000001,-55896018.99187446,0.0
0.1174,-55896018.99187446,0.0
0.11760000000000001,-55896018.99187446,0.0
0.1178,-55896018.99187446,0.0
0.11800000000000001,-55896018.99187446,0.0
0.1182,-55896018.99187446,0.0
0.1184,-55896018.99187446,0.0
0.11860000000000001,-55896018.99187446,0.0
0.1188,-55896018.99187446,0.0
0.11900000000000001,-55896018.99187446,0.0
0.1192,-55896018.99187446,0.0
0.1194,-55896018.99187446,0.0
0.11960000000000001,-55896018.99187446,0.0
0.1198,-55896018.99187446,0.0
0.12000000000000001,-55896018.99187446,0.0
0.1202,-55896018.99187446,0.0
0.12040000000000001,-55896018.99187446,0.0
0.1206,-55896018.99187446,0.0
0.1208,-55896018.99187446,0.0
0.12100000000000001,-55896018.99187446,0.0
0.1212,-55896018.99187446,0.0
0.12140000000000001,-55896018.99187446,0.0
0.1216,-55896018.99187446,0.0
0.1218,-55896018.99187446,0.0
0.12200000000000001,-55896018.99187446,0.0
0.1222,-55896018.99187446,0.0
0.12240000000000001,-55896018.99187446,0.0
0.1226,-55896018.99187446,0.0
0.1228,-55896018.99187446,0.0
0.12300000000000001,-55896018.99187446,0.0
0.1232,-55896018.99187446,0.0
0.12340000000000001,-55896018.99187446,0.0
0.1236,-55896018.99187446,0.0
0.12380000000000001,-55896018.99187446,0.0
0.124,-55896018.99187446,0.0
0.1242,-55896018.99187446,0.0
0.12440000000000001,-55896018.99187446,0.0
0.1246,-55896018.99187446,0.0
0.12480000000000001,-55896018.99187446,0.0
0.125,-55896018.99187446,0.0
0.1252,-55896018.99187446,0.0
0.1254,-55896018.99187446,0.0
0.12560000000000002,-55896018.99187446,0.0
0.1258,-55896018.99187446,0.0
0.126,-55896018.99187446,0.0
0.1262,-55896018.99187446,0.0
0.1264,-55896018.99187446,0.0
0.12660000000000002,-55896018.99187446,0.0
0.1268,-55896018.99187446,0.0
0.127,-55896018.99187446,0.0
0.1272,-55896018.99187446,0.0
0.1274,-55896018.99187446,0.0
0.12760000000000002,-55896018.99187446,0.0
0.1278,-55896018.99187446,0.0
0.128,-55896018.99187446,0.0
0.1282,-55896018.99187446,0.0
0.12840000000000001,-55896018.99187446,0.0
0.12860000000000002,-55896018.99187446,0.0
0.1288,-55896018.99187446,0.0
0.129,-55896018.99187446,0.0
0.1292,-55896018.99187446,0.0
0.12940000000000002,-55896018.99187446,0.0
0.1296,-55896018.99187446,0.0
0.1298,-55896018.99187446,0.0
0.13,-55896018.99187446,0.0
0.1302,-55896018.99187446,0.0
0.13040000000000002,-55896018.99187446,0.0
0.1306,-55896018.99187446,0.0
0.1308,-55896018.99187446,0.0
0.131,-55896018.99187446,0.0
0.1312,-55896018.99187446,0.0
0.13140000000000002,-55896018.99187446,0.0
0.1316,-55896018.99187446,0.0
0.1318,-55896018.99187446,0.0
0.132,-55896018.99187446,0.0
0.1322,-55896018.99187446,0.0
0.13240000000000002,-55896018.99187446,0.0
0.1326,-55896018.99187446,0.0
0.1328,-55896018.99187446,0.0
0.133,-55896018.99187446,0.0
0.1332,-55896018.99187446,0.0
0.13340000000000002,-55896018.99187446,0.0
0.1336,-55896018.99187446,0.0
0.1338,-55896018.99187446,0.0
0.134,-55896018.99187446,0.0
0.1342,-55896018.99187446,0.0
0.13440000000000002,-55896018.99187446,0.0
0.1346,-55896018.99187446,0.0
0.1348,-55896018.99187446,0.0
0.135,-55896018.99187446,0.0
0.13520000000000001,-55896018.99187446,0.0
0.13540000000000002,-55896018.99187446,0.0
0.1356,-55896018.99187446,0.0
0.1358,-55896018.99187446,0.0
0.136,-55896018.99187446,0.0
0.13620000000000002,-55896018.99187446,0.0
0.1364,-55896018.99187446,0.0
0.1366,-55896018.99187446,0.0
0.1368,-55896018.99187446,0.0
0.137,-55896018.99187446,0.0
0.13720000000000002,-55896018.99187446,0.0
0.1374,-55896018.99187446,0.0
0.1376,-55896018.99187446,0.0
0.1378,-55896018.99187446,0.0
0.138,-55896018.99187446,0.0
0.13820000000000002,-55896018.99187446,0.0
0.1384,-55896018.99187446,0.0
0.1386,-55896018.99187446,0.0
0.1388,-55896018.99187446,0.0
0.139,-55896018.99187446,0.0
0.13920000000000002,-55896018.99187446,0.0
0.1394,-55896018.99187446,0.0
0.1396,-55896018.99187446,0.0
0.1398,-55896018.99187446,0.0
0.14,-55896018.99187446,0.0
0.14020000000000002,-55896018.99187446,0.0
0.1404,-55896018.99187446,0.0
0.1406,-55896018.99187446,0.0
0.1408,-55896018.99187446,0.0
0.14100000000000001,-55896018.99187446,0.0
0.14120000000000002,-55896018.99187446,0.0
0.1414,-55896018.99187446,0.0
0.1416,-55896018.99187446,0.0
0.1418,-55896018.99187446,0.0
0.14200000000000002,-55896018.99187446,0.0
0.1422,-55896018.99187446,0.0
0.1424,-55896018.99187446,0.0
0.1426,-55896018.99187446,0.0
0.1428,-55896018.99187446,0.0
0.14300000000000002,-55896018.99187446,0.0
0.1432,-55896018.99187446,0.0
0.1434,-55896018.99187446,0.0
0.1436,-55896018.99187446,0.0
0.1438,-55896018.99187446,0.0
0.14400000000000002,-55896018.99187446,0.0
0.1442,-55896018.99187446,0.0
0.1444,-55896018.99187446,0.0
0.1446,-55896018.99187446,0.0
0.1448,-55896018.99187446,0.0
0.14500000000000002,-55896018.99187446,0.0
0.1452,-55896018.99187446,0.0
0.1454,-55896018.99187446,0.0
0.1456,-55896018.99187446,0.0
0.1458,-55896018.99187446,0.0
